Entreprise,Attribut 1,Attribut 2,Attribut 3,Attribut 4,Attribut 5,Attribut 6,Attribut 7,Attribut 8,Attribut 9,Attribut 10,Score d'apétence
Entreprise 570,8.42356435651468,8.28963246195621,1,5,7,7487,6513,2708,HELLO 9,SALUT 1,0.273102819619275
Entreprise 1164,7.24413189184225,5.69572899208862,6,4,2,1634,1498,6890,HELLO 7,SALUT 8,0.272883841479908
Entreprise 1438,7.98350795415376,8.45616415555518,2,6,9,1618,885,9991,HELLO 6,SALUT 2,0.271473057698829
Entreprise 1384,0.136469743585681,3.32579386077923,2,2,1,743,1232,6789,HELLO 3,SALUT 7,0.270940489314387
Entreprise 436,6.60150649175682,1.57131288605005,7,9,7,1653,4908,83,HELLO 0,SALUT 1,0.270274404014263
Entreprise 444,3.80453138986617,7.51583473478014,8,9,5,3837,2028,6098,HELLO 8,SALUT 8,0.27017018338388
Entreprise 388,0.882910670617506,5.68955391418089,8,3,5,6240,7386,1471,HELLO 4,SALUT 2,0.269915243201001
Entreprise 1549,4.94892035872849,8.56015872353424,5,9,6,7426,253,2707,HELLO 1,SALUT 7,0.269549690666322
Entreprise 270,8.99731404221206,2.86353456843937,5,3,3,4501,9924,2718,HELLO 5,SALUT 3,0.269310872059781
Entreprise 289,7.54423680134959,9.18653423579365,9,2,9,2874,7007,4336,HELLO 1,SALUT 9,0.268240378859451
Entreprise 652,8.72023154759817,2.99437547016184,4,4,0,986,6563,1004,HELLO 10,SALUT 6,0.266708025466448
Entreprise 1062,9.48372350778259,0.65053214136891,10,2,0,7436,3941,6140,HELLO 3,SALUT 0,0.26611153531296
Entreprise 853,9.51643234222706,5.74912854951761,2,6,5,9291,9424,6506,HELLO 2,SALUT 5,0.265138072864384
Entreprise 515,2.47691813759932,7.16751983228683,6,1,7,1433,4216,5886,HELLO 8,SALUT 7,0.264570790717598
Entreprise 109,8.08474338908879,4.18136105810266,9,6,9,809,9167,304,HELLO 9,SALUT 9,0.26441759687493
Entreprise 739,5.64597247472633,2.77778147250025,3,9,2,8295,7922,8549,HELLO 5,SALUT 1,0.264103951746696
Entreprise 1052,6.8429547438965,4.93689806552628,4,6,3,4503,5479,7914,HELLO 7,SALUT 1,0.263988282229491
Entreprise 411,6.24204124075588,6.02988813970618,5,2,6,7725,4505,2248,HELLO 4,SALUT 1,0.263342148121319
Entreprise 139,8.17121487048451,1.92618511741401,0,5,0,6892,9566,5655,HELLO 8,SALUT 5,0.261966891429262
Entreprise 687,4.53819909827717,3.65968179788245,5,6,4,7567,4263,5809,HELLO 4,SALUT 2,0.260884667248707
Entreprise 76,6.00836477805036,1.57620803897155,8,3,5,2364,5029,6040,HELLO 8,SALUT 7,0.260617609213518
Entreprise 638,3.85402891598556,4.17058984528868,6,4,1,9524,4218,9482,HELLO 5,SALUT 5,0.26029896138466
Entreprise 901,3.81222964450428,1.58847188406917,8,0,2,8136,7500,7938,HELLO 3,SALUT 0,0.260278716591126
Entreprise 1081,9.41828185167011,7.92950478695447,1,7,9,7742,6582,6844,HELLO 7,SALUT 8,0.25987450515723
Entreprise 1150,9.87042487248538,7.12250441696023,9,7,3,8035,4518,3192,HELLO 3,SALUT 6,0.258881099179524
Entreprise 1060,5.75749641645942,3.37108334473362,5,3,3,2850,3068,4911,HELLO 2,SALUT 3,0.257280787725754
Entreprise 6,2.7357563243568,4.33690758206371,7,7,1,2672,8682,223,HELLO 1,SALUT 2,0.256494057373835
Entreprise 447,4.87846717608894,1.68134403783583,2,2,8,9717,5107,4836,HELLO 2,SALUT 1,0.255524327005762
Entreprise 179,0.547379057573794,8.06335215566775,6,2,5,9404,982,2384,HELLO 5,SALUT 6,0.254064519542049
Entreprise 1505,5.14420094225506,0.42808735392783,4,5,7,5913,4463,608,HELLO 7,SALUT 6,0.25336616933917
Entreprise 1228,8.81070944257322,3.6887550997177,3,8,8,3427,2724,4746,HELLO 1,SALUT 3,0.252803332972637
Entreprise 1323,4.76261433761337,5.8160003726811,8,6,2,4444,8740,4647,HELLO 8,SALUT 4,0.25270844690438
Entreprise 1070,6.21098904731678,5.49986572754022,8,6,8,3121,6177,2395,HELLO 1,SALUT 6,0.252563591980857
Entreprise 1441,3.14757797745056,3.89147824239695,7,5,4,5338,9979,8371,HELLO 10,SALUT 2,0.252222628449991
Entreprise 910,7.93827108944711,1.49968471407122,2,4,7,108,359,8190,HELLO 9,SALUT 5,0.25131554580659
Entreprise 779,1.13283397691831,4.50008957360014,4,10,6,7054,6254,110,HELLO 2,SALUT 1,0.251274256977683
Entreprise 562,0.977559937613741,2.15647414304784,8,5,7,6320,4936,3525,HELLO 1,SALUT 5,0.250429471753782
Entreprise 1346,2.55615239238752,8.91138328639192,5,4,1,451,8142,9538,HELLO 0,SALUT 9,0.250368549759105
Entreprise 1360,5.64044765409156,8.60426969227443,7,9,9,6531,4582,9584,HELLO 2,SALUT 7,0.250349268241576
Entreprise 1497,5.98602959392245,8.27005024521963,4,6,7,4311,8283,1795,HELLO 5,SALUT 2,0.248100869611305
Entreprise 483,0.860297315583407,3.59619722545975,4,10,7,602,8349,2471,HELLO 3,SALUT 4,0.247899588538201
Entreprise 196,6.28343417192232,5.37185528306243,7,0,7,4616,6613,9212,HELLO 8,SALUT 1,0.245648845854758
Entreprise 1316,5.77397023759502,3.74791594385036,2,8,7,3565,4360,8588,HELLO 9,SALUT 2,0.245610463157856
Entreprise 658,0.59857658562728,4.41879197533592,7,6,2,7379,1770,8995,HELLO 0,SALUT 5,0.244448080360286
Entreprise 117,3.61834569306165,0.516178000865747,7,9,1,8933,2203,7352,HELLO 0,SALUT 0,0.244355008068753
Entreprise 267,9.89553552928173,3.41930571522083,1,8,6,3608,4603,1252,HELLO 6,SALUT 4,0.244317851799417
Entreprise 1167,6.45404144140636,3.87211951234251,6,5,4,7230,2474,6625,HELLO 2,SALUT 1,0.242697371628672
Entreprise 52,7.36044575706853,1.85903695530906,3,2,8,3073,4741,9287,HELLO 0,SALUT 7,0.240412926107996
Entreprise 757,4.04879788823849,2.91983368661622,1,0,4,5485,6623,8288,HELLO 2,SALUT 3,0.239845112607104
Entreprise 153,9.98717964318507,7.26391559155731,6,0,5,3233,906,9600,HELLO 2,SALUT 2,0.239742319824256
Entreprise 1332,6.68068320202413,4.01423432666705,3,0,6,930,2184,3902,HELLO 8,SALUT 4,0.239656376370626
Entreprise 1380,1.69757773157567,5.10093681585818,5,8,9,4938,3655,2383,HELLO 3,SALUT 3,0.239104959095838
Entreprise 1044,2.01034259734043,4.60745489602159,10,5,1,7666,3936,9206,HELLO 10,SALUT 2,0.238941993980965
Entreprise 1560,4.304831898553,0.446915704022973,5,7,2,6282,5368,8599,HELLO 3,SALUT 0,0.238780912925261
Entreprise 1439,1.96276186151918,6.06129461882511,0,5,9,7837,4118,4032,HELLO 8,SALUT 2,0.238658628714397
Entreprise 603,1.6495776059792,6.23299470897557,2,0,2,5030,977,2591,HELLO 10,SALUT 5,0.238571967923303
Entreprise 474,1.4251726781962,6.31500037392977,1,6,7,3256,146,2438,HELLO 3,SALUT 3,0.23707049856148
Entreprise 1479,1.46941822856112,3.26988036936961,2,9,8,1134,1447,4408,HELLO 3,SALUT 4,0.235485030570568
Entreprise 322,7.79594431755787,7.82007609184976,1,4,10,9126,5776,3281,HELLO 7,SALUT 3,0.23511043345493
Entreprise 424,0.963311983749228,2.09461065400221,8,5,8,5107,7936,6849,HELLO 7,SALUT 8,0.235061425815937
Entreprise 1388,4.71496688971952,1.83154354033338,5,9,2,8015,1503,1204,HELLO 3,SALUT 9,0.234634199986926
Entreprise 90,7.71462717611224,1.73712834664373,8,6,2,1755,7895,6067,HELLO 0,SALUT 10,0.233225839947552
Entreprise 1504,6.79774532418886,7.92282856639481,1,2,2,1122,9134,9579,HELLO 5,SALUT 0,0.232599549490251
Entreprise 1234,6.88908708792721,4.55518956940047,6,3,2,4217,9011,7204,HELLO 6,SALUT 8,0.232541172740185
Entreprise 1184,5.51937255288906,0.804440704601915,4,5,5,335,9926,3418,HELLO 7,SALUT 5,0.232495330036568
Entreprise 1197,6.35725087443787,9.52305544578425,6,5,6,9369,6825,1343,HELLO 4,SALUT 6,0.232237154798263
Entreprise 276,4.07238336680242,4.48179487237202,8,9,8,8948,8635,2966,HELLO 1,SALUT 3,0.231975986561965
Entreprise 937,6.51436185053094,7.14231473923919,2,4,8,3029,418,6758,HELLO 1,SALUT 9,0.230725900648241
Entreprise 206,9.01008925750585,7.88229766714647,9,6,6,3295,2906,298,HELLO 0,SALUT 2,0.229389488112533
Entreprise 1532,6.83092851082375,9.21017724991587,5,6,1,7657,8396,9130,HELLO 4,SALUT 7,0.229282473559403
Entreprise 236,6.82549153311176,8.48210087571009,0,8,5,2463,7683,5929,HELLO 2,SALUT 7,0.228746806927737
Entreprise 717,1.97569113635597,4.22453558455773,7,5,5,4501,8983,9580,HELLO 1,SALUT 9,0.227823661025212
Entreprise 1016,0.538602091106506,8.75325104461998,1,1,4,9882,448,7016,HELLO 2,SALUT 7,0.227532323394416
Entreprise 1319,8.21513227976522,4.42011169645012,9,2,9,5115,4876,3266,HELLO 7,SALUT 4,0.22674229841849
Entreprise 974,1.21826208482211,9.4482641046911,6,1,9,527,370,589,HELLO 4,SALUT 6,0.226494978041665
Entreprise 867,7.93760589596468,7.93123583131938,4,2,5,7007,3339,3161,HELLO 8,SALUT 0,0.225194748664225
Entreprise 163,9.27910852014012,0.0168967763905525,7,7,4,2535,5876,6645,HELLO 5,SALUT 5,0.223932544026257
Entreprise 721,6.63260014640544,6.43445294918986,6,9,4,9566,5372,3778,HELLO 3,SALUT 8,0.223601876134314
Entreprise 1314,5.86705914733776,1.02407156091727,2,2,2,1749,2992,633,HELLO 8,SALUT 5,0.223394147045122
Entreprise 55,3.8032405328257,4.19964666085461,0,3,4,5415,5872,2192,HELLO 7,SALUT 4,0.223247608816556
Entreprise 410,2.74489082915818,0.561720384046529,8,3,0,7067,7226,5094,HELLO 8,SALUT 1,0.222709824527157
Entreprise 466,0.254663447148359,2.70976529630643,10,8,9,3396,5361,2694,HELLO 8,SALUT 2,0.222504157901204
Entreprise 1403,4.05665504518065,5.74059211384129,10,3,9,5636,8556,1767,HELLO 4,SALUT 4,0.221156888068798
Entreprise 1175,7.47996283461416,6.68553346622826,3,8,8,2647,2461,19,HELLO 4,SALUT 0,0.221154612357501
Entreprise 1277,3.05948938231892,3.69835823132324,3,7,5,1700,6973,3202,HELLO 2,SALUT 2,0.221111798461534
Entreprise 693,7.03893030531725,8.60571288393672,9,3,8,2542,5274,3518,HELLO 10,SALUT 8,0.220537412060051
Entreprise 952,6.33105401456748,6.19886872336147,5,6,8,6137,1478,9217,HELLO 1,SALUT 10,0.219878780113101
Entreprise 1113,9.10062460134282,9.98077133042263,4,2,6,8347,4594,4187,HELLO 5,SALUT 5,0.217559711764197
Entreprise 1117,3.62063031056444,5.11942529749349,3,9,9,3915,367,9481,HELLO 9,SALUT 10,0.217236439136304
Entreprise 972,7.48076923574843,7.78007016890069,8,7,8,7353,5514,6453,HELLO 4,SALUT 2,0.216996002542084
Entreprise 573,6.85400262693696,8.59722200607172,3,7,7,4858,4827,3097,HELLO 3,SALUT 2,0.21610706500436
Entreprise 1355,9.02834506370132,5.52028998274442,5,3,5,4659,3168,2224,HELLO 1,SALUT 3,0.214474136645222
Entreprise 1142,5.05238528426621,9.88626089175959,2,4,5,2460,3166,7897,HELLO 1,SALUT 5,0.214211758346583
Entreprise 1588,7.0872947339359,2.7607010008627,7,6,7,3378,6619,7291,HELLO 7,SALUT 8,0.213736236308282
Entreprise 774,8.15111956108919,9.73211972613686,10,9,2,4381,3508,418,HELLO 5,SALUT 3,0.213663443361751
Entreprise 394,7.24553215299193,6.5692704351938,2,0,3,5662,2187,1859,HELLO 2,SALUT 4,0.213631015135964
Entreprise 1083,1.60696410127576,9.45937165910598,2,10,2,5023,610,3955,HELLO 6,SALUT 9,0.213025510758225
Entreprise 1128,9.55066765737961,7.76719412186782,8,9,4,311,5285,9306,HELLO 5,SALUT 8,0.212995641490196
Entreprise 843,8.79655357634005,3.63686044259133,9,7,10,2914,8866,8190,HELLO 2,SALUT 2,0.212965437057611
Entreprise 374,6.17508197944153,8.59573218078963,7,5,8,1202,2878,8643,HELLO 8,SALUT 5,0.21148831491598
Entreprise 469,8.32802700204871,9.90824494279518,5,5,3,3212,944,1388,HELLO 9,SALUT 7,0.21140441622551
Entreprise 1166,6.19538449060536,9.21338531793083,0,7,2,7487,1657,9006,HELLO 7,SALUT 3,0.211329056494057
Entreprise 294,7.31962883107526,3.56849591749031,3,6,5,8054,3979,9322,HELLO 6,SALUT 6,0.21021136511626
Entreprise 455,6.05356008119252,4.75962487759623,4,4,2,3776,9230,2688,HELLO 5,SALUT 6,0.210118898624574
Entreprise 490,4.92613897282212,0.229882571810286,7,2,5,2607,5642,7696,HELLO 2,SALUT 4,0.210101923101512
Entreprise 245,4.04555439690916,8.09778678130174,4,9,1,3391,36,4168,HELLO 3,SALUT 8,0.20952638627975
Entreprise 1535,1.40361571199827,7.66419311930004,5,8,0,1810,3915,5837,HELLO 1,SALUT 4,0.208346483300766
Entreprise 1010,5.69470656825365,4.28930750924193,3,0,5,3918,3600,318,HELLO 7,SALUT 8,0.207505621153211
Entreprise 1515,5.88761833442812,0.974104702836057,8,8,4,4153,6638,3773,HELLO 4,SALUT 5,0.205737542538208
Entreprise 1339,6.90667157182608,3.55819719545477,1,8,5,969,3441,521,HELLO 5,SALUT 10,0.205233192322478
Entreprise 1501,0.354489897170536,7.21437257112354,9,1,2,51,1412,2009,HELLO 4,SALUT 4,0.204220684148937
Entreprise 493,2.09942269480747,0.757789301367475,1,1,1,1281,2169,7560,HELLO 6,SALUT 0,0.204068307007876
Entreprise 157,6.78171499786903,7.05209512988006,6,8,6,8499,4213,3603,HELLO 7,SALUT 5,0.204018465819439
Entreprise 1098,2.08472062879443,6.9452353107844,2,1,4,8982,9860,7382,HELLO 0,SALUT 0,0.203912971941133
Entreprise 495,9.4038724079988,0.111014629069353,0,1,6,3783,1649,8260,HELLO 1,SALUT 5,0.20384199598236
Entreprise 1425,9.45879930760708,7.35737414665361,6,6,10,1158,9253,1898,HELLO 4,SALUT 4,0.202272617504032
Entreprise 1470,8.25725082658014,7.65188453856775,2,8,2,1564,3135,3720,HELLO 7,SALUT 8,0.202257061542223
Entreprise 307,5.89578125854434,4.24227160969929,1,10,9,5167,2663,8491,HELLO 8,SALUT 7,0.202196056779992
Entreprise 1189,8.63614760738228,6.76049865406086,9,4,1,1435,2873,5240,HELLO 5,SALUT 8,0.201162761060548
Entreprise 472,2.77640789139448,5.63643774540715,2,8,4,1127,8067,4627,HELLO 4,SALUT 0,0.200709156493573
Entreprise 1394,5.14787851282824,9.95420998445511,5,1,6,3291,8946,7892,HELLO 4,SALUT 9,0.200519135519245
Entreprise 369,3.83613809647107,2.41007313739118,3,5,3,8697,7408,9261,HELLO 2,SALUT 9,0.199498332343043
Entreprise 1536,8.36264485754582,5.23418206401704,7,2,2,7475,7997,1822,HELLO 3,SALUT 2,0.198818087068059
Entreprise 1566,6.42782363562876,4.06242008019409,10,3,4,2315,648,7426,HELLO 9,SALUT 3,0.19861894894437
Entreprise 1174,0.827049808491321,3.35863123366246,6,6,8,4600,3605,2576,HELLO 3,SALUT 6,0.198265961615822
Entreprise 639,9.77382172574223,1.14428833386173,1,0,1,2648,369,3979,HELLO 6,SALUT 10,0.195063867712614
Entreprise 599,6.64120476977085,9.78617959844788,1,4,1,6203,4488,1394,HELLO 5,SALUT 0,0.194601894051318
Entreprise 1302,1.27151819727152,3.68981613373582,7,4,5,8636,9899,2251,HELLO 5,SALUT 5,0.194538875375081
Entreprise 521,9.57659757065908,9.10407036050101,6,9,5,4586,5553,7022,HELLO 8,SALUT 1,0.194363906244453
Entreprise 785,1.35366042056961,4.33735710879388,6,3,7,7433,590,1858,HELLO 10,SALUT 7,0.19410389216199
Entreprise 1416,3.40694803292848,7.76894391780704,2,5,3,6416,6913,3936,HELLO 7,SALUT 8,0.193376824383907
Entreprise 506,3.47872861095621,7.10717762795728,1,10,2,2098,1706,8034,HELLO 3,SALUT 10,0.192052446428727
Entreprise 709,8.76909984258304,9.86246877819856,6,2,7,1428,5330,4251,HELLO 6,SALUT 10,0.191011377170436
Entreprise 991,4.61901333664985,3.67260068872622,5,9,3,7709,2542,1385,HELLO 9,SALUT 7,0.19083779580019
Entreprise 1418,1.77107028606576,4.080357312913,3,6,8,2856,8566,1895,HELLO 4,SALUT 9,0.19043700099144
Entreprise 1552,6.69018612264564,6.21146271478263,4,2,4,2814,8418,1377,HELLO 3,SALUT 3,0.189410690267946
Entreprise 557,4.93797391302337,8.62978966840535,7,1,6,7978,4306,6837,HELLO 4,SALUT 7,0.189280167609892
Entreprise 1248,8.93128732955573,6.74508016282581,9,8,9,28,2543,7535,HELLO 4,SALUT 2,0.18921596055793
Entreprise 159,9.66375175445063,9.30782976338413,2,7,4,846,6542,5268,HELLO 5,SALUT 5,0.188996186626656
Entreprise 1543,6.18836577713609,2.18422833149296,2,4,10,7318,6135,3144,HELLO 5,SALUT 0,0.188835562111604
Entreprise 286,8.76243543364218,6.53004930629525,3,1,4,54,5838,4929,HELLO 8,SALUT 6,0.188796256741363
Entreprise 765,6.40558699969598,3.33713070349439,8,7,6,5225,6767,1927,HELLO 3,SALUT 4,0.188346061363886
Entreprise 666,0.575675425559112,2.33828755612426,5,3,0,6146,9507,3134,HELLO 0,SALUT 9,0.188251326095572
Entreprise 815,2.86884505664413,1.93808495576506,4,9,4,7816,4247,4992,HELLO 8,SALUT 6,0.187242452386636
Entreprise 292,8.15859120108007,1.54586272432947,5,9,4,4949,7083,4712,HELLO 2,SALUT 7,0.186173657458771
Entreprise 1586,7.62796553747256,3.05628771499848,9,9,4,2387,8807,3264,HELLO 8,SALUT 7,0.185481865198098
Entreprise 950,0.821624058866797,8.49139646013293,6,8,5,4836,7569,4581,HELLO 9,SALUT 4,0.184702446681735
Entreprise 1309,0.0213761800609069,5.95630408146004,9,5,9,5732,2290,6217,HELLO 4,SALUT 5,0.183550829135351
Entreprise 1040,1.60369330186628,2.19556913842061,9,6,9,771,1147,7573,HELLO 4,SALUT 6,0.183500080112525
Entreprise 393,1.13886345148419,5.23636940171725,8,10,4,5848,1485,6393,HELLO 2,SALUT 9,0.183321024373345
Entreprise 279,0.857935935818371,7.58630619675326,1,3,8,8800,4440,3357,HELLO 7,SALUT 4,0.182909456492329
Entreprise 596,3.73748370540468,8.813854298309,4,6,5,1034,2656,9315,HELLO 3,SALUT 8,0.182757814300805
Entreprise 1017,9.64337865194488,8.06234542056706,7,9,3,1455,5756,4852,HELLO 7,SALUT 9,0.182579616895141
Entreprise 1035,5.74452885038478,4.95771876901397,8,10,5,6903,1317,5354,HELLO 3,SALUT 2,0.182559810107109
Entreprise 1430,3.04374958889685,2.87506562235815,3,8,4,3089,6822,6144,HELLO 6,SALUT 4,0.182492164583069
Entreprise 468,6.31179362385122,4.06150694243758,3,5,1,8532,1922,2857,HELLO 6,SALUT 6,0.182190822599758
Entreprise 1108,7.04874263541407,1.93900154343486,2,9,0,5242,3115,762,HELLO 4,SALUT 2,0.181983301067431
Entreprise 1027,6.91022222959827,4.10835500162303,2,4,5,8205,2156,9501,HELLO 6,SALUT 8,0.181085264101236
Entreprise 796,0.885957142233218,9.73458036052136,3,2,5,185,116,2487,HELLO 7,SALUT 6,0.18072381796664
Entreprise 1261,9.37612963427372,4.78712910922353,5,10,4,7880,2537,4308,HELLO 7,SALUT 7,0.180391131392235
Entreprise 28,5.1513191725854,2.51867715935299,9,9,7,3397,7763,3644,HELLO 9,SALUT 9,0.180039061407231
Entreprise 1138,7.25326483497165,9.11840100524102,8,1,9,9051,1270,7844,HELLO 6,SALUT 8,0.179595435365874
Entreprise 781,8.85477277771484,9.045268693238,3,6,1,5359,9240,7360,HELLO 4,SALUT 3,0.178992739976194
Entreprise 1522,8.1500263279929,4.43834818668675,0,6,9,871,3597,817,HELLO 9,SALUT 0,0.178464550852391
Entreprise 855,0.745984236276044,3.75839009345159,6,1,6,7309,9412,5123,HELLO 5,SALUT 2,0.177896202920475
Entreprise 234,3.92887516522394,1.50988640955468,2,8,1,2440,4881,2315,HELLO 1,SALUT 2,0.177279958997334
Entreprise 992,6.45825940941571,9.25798583637865,8,5,6,4089,2969,303,HELLO 4,SALUT 1,0.176726679291249
Entreprise 998,7.38197282846162,7.54990650580546,5,3,9,4350,5692,1924,HELLO 0,SALUT 3,0.175856929700024
Entreprise 1212,1.95108745205044,9.85669342627841,7,10,1,2090,4423,2486,HELLO 1,SALUT 5,0.175624908022099
Entreprise 170,8.9964317289337,6.91294530493035,9,6,5,1,2436,9125,HELLO 1,SALUT 9,0.174338275898061
Entreprise 114,6.32185958129456,2.42694324598059,1,1,3,8722,13,3274,HELLO 3,SALUT 7,0.174101531369413
Entreprise 61,3.18498390008418,9.01126189960682,3,5,1,9046,5343,9652,HELLO 4,SALUT 3,0.173918905941604
Entreprise 957,1.25670329356075,4.55937844196729,1,3,5,3686,7015,8061,HELLO 0,SALUT 4,0.172600760636925
Entreprise 1583,3.25463192810601,0.325606229708799,3,3,4,7419,4099,9551,HELLO 8,SALUT 9,0.172586041397279
Entreprise 1338,0.0778891948723082,0.712470027110063,7,6,8,2782,9878,5567,HELLO 9,SALUT 0,0.171937868597203
Entreprise 590,9.92391628281309,4.42268011938964,9,10,2,3626,6580,1278,HELLO 0,SALUT 2,0.171738854740577
Entreprise 1373,6.55827403192893,5.5416709303377,3,1,8,9557,5128,7294,HELLO 9,SALUT 7,0.171449891074941
Entreprise 767,8.12746810880865,9.32451289269019,7,5,5,7072,1281,7242,HELLO 4,SALUT 1,0.171439531792608
Entreprise 400,0.791762306441489,0.6303000752372,9,7,3,1070,2907,1210,HELLO 7,SALUT 10,0.170210760981399
Entreprise 773,7.74608555306678,9.66199625067072,8,5,8,2066,8791,8330,HELLO 1,SALUT 9,0.170135773062622
Entreprise 870,1.83921407458904,7.30889472701221,8,7,4,6840,6070,1747,HELLO 9,SALUT 8,0.16928264995984
Entreprise 1526,9.06739376536411,7.80761959457706,5,3,5,319,7011,63,HELLO 7,SALUT 1,0.169170118376429
Entreprise 407,4.49914473431665,0.858207827659218,3,8,7,3910,884,5251,HELLO 0,SALUT 8,0.168112421435457
Entreprise 318,9.25885827868445,7.31180543667226,1,6,10,6683,9168,5202,HELLO 2,SALUT 2,0.168067379039569
Entreprise 1530,6.47730036392288,7.25047327180859,3,1,5,294,1994,1168,HELLO 1,SALUT 7,0.166808687294381
Entreprise 729,9.53367388765019,6.82491056427651,2,4,4,6782,2598,84,HELLO 4,SALUT 5,0.166009760754541
Entreprise 386,2.77445611489695,5.88637918959969,3,3,8,5047,5401,5728,HELLO 3,SALUT 2,0.165486853710489
Entreprise 467,2.6485011093042,8.7117908798033,5,5,6,8372,2295,4127,HELLO 8,SALUT 1,0.164361830784486
Entreprise 69,8.97199457392352,8.30449963440989,7,8,6,7705,5694,5140,HELLO 3,SALUT 5,0.164093133673832
Entreprise 975,6.052367534785,6.5034078385315,5,3,7,5568,5768,1946,HELLO 10,SALUT 0,0.163431908801922
Entreprise 489,0.174886564839659,8.61068303497039,10,10,3,640,4528,6506,HELLO 5,SALUT 9,0.161484912658543
Entreprise 868,4.15694922287119,6.01086592707198,0,9,3,7828,3631,6662,HELLO 5,SALUT 3,0.161259796285267
Entreprise 1294,2.57439374848397,4.64914881145081,7,4,7,5866,4682,4026,HELLO 7,SALUT 8,0.161223257399628
Entreprise 1562,3.15418392451279,4.99664333976535,2,1,5,2990,8594,3720,HELLO 1,SALUT 6,0.159588428814067
Entreprise 1181,8.82575579085412,2.86679382893454,10,10,6,8264,1605,8332,HELLO 8,SALUT 7,0.158865304543279
Entreprise 1223,1.83697155753297,4.64521145447173,6,6,10,37,7912,4326,HELLO 0,SALUT 9,0.15869013084499
Entreprise 900,2.90240332243812,3.0844144205818,8,2,2,5597,5648,5742,HELLO 0,SALUT 1,0.157920399562748
Entreprise 811,1.0195263249946,3.09613407571841,2,5,3,1083,1999,2778,HELLO 9,SALUT 7,0.157097922725944
Entreprise 960,6.18959005156247,1.85602113440025,1,7,1,6079,8482,6388,HELLO 8,SALUT 1,0.156606426856291
Entreprise 775,1.80226348321053,4.94547251083462,2,3,1,2556,9581,6702,HELLO 1,SALUT 6,0.156213127139682
Entreprise 1301,2.39879706384569,8.17126830718737,6,8,2,1574,2788,3430,HELLO 10,SALUT 0,0.155776417423365
Entreprise 364,3.62102351717423,1.44225938663453,1,4,6,823,7674,173,HELLO 9,SALUT 4,0.154237458606844
Entreprise 391,4.78138094735811,4.33004627534362,3,7,4,8214,2625,4670,HELLO 5,SALUT 6,0.153957573867059
Entreprise 533,7.68393814880217,4.40452813677184,6,4,7,790,9114,9129,HELLO 9,SALUT 1,0.153592174435578
Entreprise 432,9.72145603352596,9.75669110240353,1,5,4,6654,1431,1711,HELLO 7,SALUT 9,0.152277201039097
Entreprise 647,5.70281540791996,0.0568977380918911,5,5,5,1268,4668,6834,HELLO 9,SALUT 2,0.152001002947212
Entreprise 930,1.82905181412693,9.30035897919985,1,5,3,423,7020,5501,HELLO 7,SALUT 3,0.150376419148844
Entreprise 379,0.710371083187848,3.33495810113026,8,3,7,3253,6858,9805,HELLO 1,SALUT 5,0.150354008635958
Entreprise 138,3.37352103960867,8.9664284844813,7,2,9,8959,4335,5280,HELLO 7,SALUT 2,0.149757829620404
Entreprise 787,4.30748592964607,3.07698272800497,4,7,0,4280,6428,9036,HELLO 5,SALUT 0,0.149105731901225
Entreprise 1414,5.43296097317557,4.42988839106575,5,5,7,11,4532,8828,HELLO 10,SALUT 4,0.149043212996768
Entreprise 873,8.21490515679196,9.99652581022508,10,6,5,1529,4518,9950,HELLO 10,SALUT 0,0.149030828694798
Entreprise 189,1.50058585033987,3.36341762265557,2,9,2,9985,2527,743,HELLO 4,SALUT 3,0.14850605507153
Entreprise 1273,0.945166077479948,7.27886920270836,7,2,5,7481,8008,1269,HELLO 2,SALUT 2,0.147710456533816
Entreprise 420,0.451177034445746,7.62180585273129,5,3,3,3055,4510,9845,HELLO 8,SALUT 9,0.147046427565925
Entreprise 1125,3.74320881395328,6.46838488655943,7,1,4,8027,4074,2912,HELLO 10,SALUT 2,0.146835308795107
Entreprise 1477,7.71759131734813,3.37207086240639,6,2,7,7642,7580,8122,HELLO 2,SALUT 4,0.145981837652567
Entreprise 935,8.94611108533931,9.37189598455628,5,9,7,5333,912,9772,HELLO 6,SALUT 2,0.145760697316451
Entreprise 834,7.48932389568908,5.56815886472234,6,8,5,3398,6372,6999,HELLO 8,SALUT 5,0.145463694842316
Entreprise 1409,5.05857383454152,2.36351802494504,2,6,9,9378,5022,6805,HELLO 5,SALUT 1,0.143841252675747
Entreprise 613,9.04018126514063,1.89018434582188,0,5,4,1835,7015,3483,HELLO 6,SALUT 6,0.143555227412505
Entreprise 889,1.67912532478791,9.6469135565784,5,3,2,4003,1350,6770,HELLO 2,SALUT 8,0.142214205834079
Entreprise 137,0.50125842447635,7.85775163661129,6,6,7,8901,3470,6487,HELLO 4,SALUT 8,0.141902214580811
Entreprise 665,1.85530613731249,7.33805401328597,2,8,3,2373,9285,8898,HELLO 1,SALUT 9,0.141493902641184
Entreprise 110,8.8554896882064,8.23043340671599,2,9,7,1341,828,6916,HELLO 5,SALUT 9,0.141164307140005
Entreprise 1179,2.58471468818764,4.95930426067765,3,3,1,1235,6925,9621,HELLO 5,SALUT 1,0.139812123508483
Entreprise 733,9.02359670768741,1.2133390751694,2,1,7,4382,4184,5020,HELLO 5,SALUT 3,0.13974083372541
